Timestamp	Lambda3	Lambda4	Lambda5	Lambda6	Lambda7	Lambda9	Lambda10	Lambda11	Lambda12
17/1/2023 16:36:20.28555	"152,298,786"	"152,674,617"	"153,024,144"	"153,409,080"	"153,850,563"	"154,651,294"	"155,022,848"	"155,421,778"	"155,801,415"
17/1/2023 16:36:20.78555	"152,298,650"	"152,674,731"	"153,024,356"	"153,409,080"	"153,849,948"	"154,651,294"	"155,022,829"	"155,421,723"	"155,801,489"
17/1/2023 16:36:21.28555	"152,298,770"	"152,674,560"	"153,024,219"	"153,409,080"	"153,850,094"	"154,651,224"	"155,022,903"	"155,421,694"	"155,801,428"
17/1/2023 16:36:21.78555	"152,298,641"	"152,674,597"	"153,024,124"	"153,409,080"	"153,850,019"	"154,651,231"	"155,022,790"	"155,421,711"	"155,801,443"
17/1/2023 16:36:22.28555	"152,298,789"	"152,674,513"	"153,024,212"	"153,409,080"	"153,850,049"	"154,651,090"	"155,022,793"	"155,421,676"	"155,801,379"
17/1/2023 16:36:22.78555	"152,298,702"	"152,674,514"	"153,024,121"	"153,409,080"	"153,850,172"	"154,651,091"	"155,022,694"	"155,421,686"	"155,801,400"
17/1/2023 16:36:23.28555	"152,298,628"	"152,674,468"	"153,024,155"	"153,409,080"	"153,849,999"	"154,651,061"	"155,022,692"	"155,421,653"	"155,801,305"
17/1/2023 16:36:23.78555	"152,298,784"	"152,674,467"	"153,024,163"	"153,409,080"	"153,849,881"	"154,651,195"	"155,022,719"	"155,421,596"	"155,801,348"
17/1/2023 16:36:24.28555	"152,298,785"	"152,674,577"	"153,024,096"	"153,409,080"	"153,849,888"	"154,651,078"	"155,022,676"	"155,421,720"	"155,801,327"
17/1/2023 16:36:24.78555	"152,298,838"	"152,674,565"	"153,024,172"	"153,409,080"	"153,849,906"	"154,651,004"	"155,022,647"	"155,421,574"	"155,801,378"
17/1/2023 16:36:25.28555	"152,298,714"	"152,674,708"	"153,024,067"	"153,409,080"	"153,850,046"	"154,651,077"	"155,022,665"	"155,421,593"	"155,801,303"
17/1/2023 16:36:25.78555	"152,298,716"	"152,674,579"	"153,024,134"	"153,409,080"	"153,849,761"	"154,651,104"	"155,022,688"	"155,421,646"	"155,801,274"
17/1/2023 16:36:26.28555	"152,298,713"	"152,674,377"	"153,024,024"	"153,409,080"	"153,849,957"	"154,651,052"	"155,022,578"	"155,421,556"	"155,801,282"
17/1/2023 16:36:26.78555	"152,298,714"	"152,674,453"	"153,024,067"	"153,409,080"	"153,849,929"	"154,651,117"	"155,022,637"	"155,421,584"	"155,801,256"
17/1/2023 16:36:27.28555	"152,298,685"	"152,674,479"	"153,023,863"	"153,409,080"	"153,849,830"	"154,651,039"	"155,022,633"	"155,421,623"	"155,801,296"
17/1/2023 16:36:27.78555	"152,298,732"	"152,674,540"	"153,024,108"	"153,409,080"	"153,850,148"	"154,651,025"	"155,022,619"	"155,421,472"	"155,801,273"
17/1/2023 16:36:28.28555	"152,298,614"	"152,674,469"	"153,024,019"	"153,408,777"	"153,850,032"	"154,651,008"	"155,022,688"	"155,421,655"	"155,801,280"
17/1/2023 16:36:28.78555	"152,298,629"	"152,674,525"	"153,024,104"	"153,408,777"	"153,849,912"	"154,650,913"	"155,022,627"	"155,421,546"	"155,801,239"
17/1/2023 16:36:29.28555	"152,298,604"	"152,674,459"	"153,023,997"	"153,408,777"	"153,850,244"	"154,650,956"	"155,022,473"	"155,421,568"	"155,801,208"
17/1/2023 16:36:29.78555	"152,298,649"	"152,674,370"	"153,024,009"	"153,408,777"	"153,849,671"	"154,651,005"	"155,022,608"	"155,421,581"	"155,801,214"
17/1/2023 16:36:30.28555	"152,298,536"	"152,674,420"	"153,024,047"	"153,408,777"	"153,849,721"	"154,650,930"	"155,022,548"	"155,421,525"	"155,801,216"
17/1/2023 16:36:30.78555	"152,298,510"	"152,674,347"	"153,024,000"	"153,408,777"	"153,850,285"	"154,650,871"	"155,022,497"	"155,421,369"	"155,801,227"
17/1/2023 16:36:31.28555	"152,298,560"	"152,674,430"	"153,023,862"	"153,408,777"	"153,849,721"	"154,651,007"	"155,022,494"	"155,421,527"	"155,801,123"
17/1/2023 16:36:31.78555	"152,298,513"	"152,674,468"	"153,023,976"	"153,408,777"	"153,849,976"	"154,650,986"	"155,022,493"	"155,421,520"	"155,801,227"
17/1/2023 16:36:32.28555	"152,298,527"	"152,674,394"	"153,024,129"	"153,408,777"	"153,849,863"	"154,650,962"	"155,022,572"	"155,421,559"	"155,801,225"
17/1/2023 16:36:32.78555	"152,298,613"	"152,674,381"	"153,024,071"	"153,408,777"	"153,849,830"	"154,650,830"	"155,022,497"	"155,421,371"	"155,801,122"
17/1/2023 16:36:33.28555	"152,298,599"	"152,674,244"	"153,023,851"	"153,408,777"	"153,849,604"	"154,650,680"	"155,022,289"	"155,421,334"	"155,801,010"
17/1/2023 16:36:33.78555	"152,298,381"	"152,674,416"	"153,024,075"	"153,408,777"	"153,849,551"	"154,650,855"	"155,022,432"	"155,421,390"	"155,801,226"
17/1/2023 16:36:34.28555	"152,298,805"	"152,674,470"	"153,023,970"	"153,408,777"	"153,850,029"	"154,650,863"	"155,022,494"	"155,421,526"	"155,801,166"
17/1/2023 16:36:34.78555	"152,298,663"	"152,674,266"	"153,023,971"	"153,408,777"	"153,850,228"	"154,650,822"	"155,022,421"	"155,421,478"	"155,801,111"
17/1/2023 16:36:35.28555	"152,298,646"	"152,674,419"	"153,024,015"	"153,408,600"	"153,849,944"	"154,650,915"	"155,022,469"	"155,421,359"	"155,801,194"
17/1/2023 16:36:35.78555	"152,298,553"	"152,674,252"	"153,023,984"	"153,408,600"	"153,849,726"	"154,650,850"	"155,022,510"	"155,421,478"	"155,801,089"
17/1/2023 16:36:36.28555	"152,298,679"	"152,674,514"	"153,023,917"	"153,408,600"	"153,849,738"	"154,650,908"	"155,022,406"	"155,421,441"	"155,801,167"
17/1/2023 16:36:36.78555	"152,298,657"	"152,674,562"	"153,023,905"	"153,408,600"	"153,849,950"	"154,650,871"	"155,022,582"	"155,421,412"	"155,801,223"
17/1/2023 16:36:37.28555	"152,298,481"	"152,674,519"	"153,023,998"	"153,408,600"	"153,850,070"	"154,650,866"	"155,022,486"	"155,421,492"	"155,801,191"
17/1/2023 16:36:37.78555	"152,298,573"	"152,674,360"	"153,023,783"	"153,408,600"	"153,849,782"	"154,650,797"	"155,022,473"	"155,421,540"	"155,801,190"
17/1/2023 16:36:38.28555	"152,298,585"	"152,674,503"	"153,024,039"	"153,408,600"	"153,849,964"	"154,650,834"	"155,022,452"	"155,421,609"	"155,801,169"
17/1/2023 16:36:38.78555	"152,298,584"	"152,674,223"	"153,023,990"	"153,408,600"	"153,850,084"	"154,650,892"	"155,022,456"	"155,421,448"	"155,801,142"
17/1/2023 16:36:39.28555	"152,298,531"	"152,674,445"	"153,024,040"	"153,408,600"	"153,849,918"	"154,651,028"	"155,022,388"	"155,421,407"	"155,801,191"
17/1/2023 16:36:39.78555	"152,298,621"	"152,674,416"	"153,023,949"	"153,408,600"	"153,849,647"	"154,650,844"	"155,022,613"	"155,421,458"	"155,801,162"
17/1/2023 16:36:40.28555	"152,298,723"	"152,674,330"	"153,024,080"	"153,408,600"	"153,849,648"	"154,650,907"	"155,022,462"	"155,421,499"	"155,801,191"
17/1/2023 16:36:40.78555	"152,298,508"	"152,674,450"	"153,023,927"	"153,408,600"	"153,849,665"	"154,650,951"	"155,022,430"	"155,421,433"	"155,801,317"
17/1/2023 16:36:41.28555	"152,298,530"	"152,674,346"	"153,023,857"	"153,408,600"	"153,849,611"	"154,650,793"	"155,022,413"	"155,421,436"	"155,801,148"
17/1/2023 16:36:41.78555	"152,298,547"	"152,674,342"	"153,023,949"	"153,408,600"	"153,849,786"	"154,650,801"	"155,022,420"	"155,421,415"	"155,801,149"
17/1/2023 16:36:42.28555	"152,298,675"	"152,674,328"	"153,023,920"	"153,408,600"	"153,849,731"	"154,650,957"	"155,022,503"	"155,421,439"	"155,801,140"
17/1/2023 16:36:42.78555	"152,298,596"	"152,674,368"	"153,023,997"	"153,408,600"	"153,849,766"	"154,650,872"	"155,022,490"	"155,421,448"	"155,801,177"
17/1/2023 16:36:43.28555	"152,298,624"	"152,674,617"	"153,024,051"	"153,408,600"	"153,849,637"	"154,650,909"	"155,022,556"	"155,421,569"	"155,801,196"
17/1/2023 16:36:43.78555	"152,298,514"	"152,674,546"	"153,024,018"	"153,408,600"	"153,849,906"	"154,650,904"	"155,022,503"	"155,421,520"	"155,801,233"
17/1/2023 16:36:44.28555	"152,298,620"	"152,674,418"	"153,024,024"	"153,408,600"	"153,849,606"	"154,650,982"	"155,022,554"	"155,421,408"	"155,801,097"
17/1/2023 16:36:44.78555	"152,298,621"	"152,674,402"	"153,024,014"	"153,408,600"	"153,849,888"	"154,650,959"	"155,022,550"	"155,421,459"	"155,801,199"
17/1/2023 16:36:45.28555	"152,298,788"	"152,674,521"	"153,024,077"	"153,408,600"	"153,850,059"	"154,650,895"	"155,022,591"	"155,421,472"	"155,801,202"
17/1/2023 16:36:45.78555	"152,298,527"	"152,674,347"	"153,024,091"	"153,408,600"	"153,850,190"	"154,650,899"	"155,022,474"	"155,421,529"	"155,801,214"
17/1/2023 16:36:46.28555	"152,298,599"	"152,674,314"	"153,024,117"	"153,408,600"	"153,849,926"	"154,650,836"	"155,022,525"	"155,421,528"	"155,801,108"
17/1/2023 16:36:46.78555	"152,298,613"	"152,674,434"	"153,024,075"	"153,408,600"	"153,849,702"	"154,650,915"	"155,022,449"	"155,421,410"	"155,801,170"
17/1/2023 16:36:47.28555	"152,298,655"	"152,674,384"	"153,023,964"	"153,408,600"	"153,849,810"	"154,650,982"	"155,022,528"	"155,421,531"	"155,801,119"
17/1/2023 16:36:47.78555	"152,298,533"	"152,674,397"	"153,023,879"	"153,408,600"	"153,849,715"	"154,650,910"	"155,022,368"	"155,421,418"	"155,801,072"
17/1/2023 16:36:48.28555	"152,298,675"	"152,674,552"	"153,023,982"	"153,408,812"	"153,849,714"	"154,650,891"	"155,022,517"	"155,421,474"	"155,801,128"
17/1/2023 16:36:48.78555	"152,298,545"	"152,674,345"	"153,024,059"	"153,408,812"	"153,849,795"	"154,650,887"	"155,022,482"	"155,421,483"	"155,801,069"
17/1/2023 16:36:49.28555	"152,298,737"	"152,674,402"	"153,023,972"	"153,408,812"	"153,850,338"	"154,650,788"	"155,022,389"	"155,421,330"	"155,801,078"
17/1/2023 16:36:49.78555	"152,298,755"	"152,674,320"	"153,023,998"	"153,408,812"	"153,849,921"	"154,650,888"	"155,022,457"	"155,421,461"	"155,801,210"
17/1/2023 16:36:50.28555	"152,298,645"	"152,674,449"	"153,023,951"	"153,408,812"	"153,849,914"	"154,650,834"	"155,022,494"	"155,421,449"	"155,801,228"
17/1/2023 16:36:50.78555	"152,298,600"	"152,674,419"	"153,024,055"	"153,408,812"	"153,849,908"	"154,650,832"	"155,022,456"	"155,421,478"	"155,801,116"
17/1/2023 16:36:51.28555	"152,298,641"	"152,674,531"	"153,023,900"	"153,408,642"	"153,849,801"	"154,650,849"	"155,022,514"	"155,421,483"	"155,801,176"
17/1/2023 16:36:51.78555	"152,298,619"	"152,674,332"	"153,023,893"	"153,408,642"	"153,849,804"	"154,650,958"	"155,022,491"	"155,421,466"	"155,801,135"
17/1/2023 16:36:52.28555	"152,298,700"	"152,674,394"	"153,023,913"	"153,408,642"	"153,849,753"	"154,650,809"	"155,022,540"	"155,421,504"	"155,801,142"
17/1/2023 16:36:52.78555	"152,298,747"	"152,674,459"	"153,023,902"	"153,408,642"	"153,850,055"	"154,651,018"	"155,022,501"	"155,421,472"	"155,801,104"
17/1/2023 16:36:53.28555	"152,298,608"	"152,674,444"	"153,023,942"	"153,408,642"	"153,849,955"	"154,650,856"	"155,022,586"	"155,421,499"	"155,801,195"
17/1/2023 16:36:53.78555	"152,298,614"	"152,674,415"	"153,024,114"	"153,408,642"	"153,849,700"	"154,650,908"	"155,022,493"	"155,421,376"	"155,801,101"
17/1/2023 16:36:54.28555	"152,298,606"	"152,674,348"	"153,023,856"	"153,408,642"	"153,849,761"	"154,650,994"	"155,022,452"	"155,421,415"	"155,801,132"
17/1/2023 16:36:54.78555	"152,298,614"	"152,674,455"	"153,023,754"	"153,408,642"	"153,849,692"	"154,650,907"	"155,022,513"	"155,421,469"	"155,801,223"
17/1/2023 16:36:55.28555	"152,298,538"	"152,674,406"	"153,023,941"	"153,408,642"	"153,849,610"	"154,650,870"	"155,022,594"	"155,421,469"	"155,801,134"
17/1/2023 16:36:55.78555	"152,298,592"	"152,674,492"	"153,023,849"	"153,408,642"	"153,849,640"	"154,650,891"	"155,022,511"	"155,421,512"	"155,801,154"
17/1/2023 16:36:56.28555	"152,298,586"	"152,674,527"	"153,023,953"	"153,408,642"	"153,849,870"	"154,650,953"	"155,022,535"	"155,421,451"	"155,801,127"
17/1/2023 16:36:56.78555	"152,298,671"	"152,674,327"	"153,024,179"	"153,408,642"	"153,849,753"	"154,650,876"	"155,022,478"	"155,421,526"	"155,801,208"
17/1/2023 16:36:57.28555	"152,298,736"	"152,674,420"	"153,023,830"	"153,408,642"	"153,849,706"	"154,650,948"	"155,022,514"	"155,421,468"	"155,801,131"
17/1/2023 16:36:57.78555	"152,298,748"	"152,674,344"	"153,023,988"	"153,408,642"	"153,849,771"	"154,650,909"	"155,022,378"	"155,421,423"	"155,801,175"
17/1/2023 16:36:58.28555	"152,298,695"	"152,674,569"	"153,023,976"	"153,408,642"	"153,850,264"	"154,650,957"	"155,022,443"	"155,421,509"	"155,801,263"
17/1/2023 16:36:58.78555	"152,298,717"	"152,674,537"	"153,023,967"	"153,408,642"	"153,850,019"	"154,650,912"	"155,022,499"	"155,421,445"	"155,801,248"
17/1/2023 16:36:59.28555	"152,298,657"	"152,674,447"	"153,023,970"	"153,408,642"	"153,850,041"	"154,650,975"	"155,022,617"	"155,421,505"	"155,801,203"
17/1/2023 16:36:59.78555	"152,298,684"	"152,674,327"	"153,023,943"	"153,408,613"	"153,849,698"	"154,650,878"	"155,022,559"	"155,421,490"	"155,801,207"
17/1/2023 16:37:00.28555	"152,298,615"	"152,674,364"	"153,023,942"	"153,408,613"	"153,849,549"	"154,650,779"	"155,022,392"	"155,421,415"	"155,801,289"
17/1/2023 16:37:00.78555	"152,298,538"	"152,674,319"	"153,024,007"	"153,408,613"	"153,850,000"	"154,650,901"	"155,022,411"	"155,421,516"	"155,801,158"
17/1/2023 16:37:01.28555	"152,298,567"	"152,674,324"	"153,023,969"	"153,408,613"	"153,849,783"	"154,650,858"	"155,022,441"	"155,421,428"	"155,801,101"
17/1/2023 16:37:01.78555	"152,298,540"	"152,674,228"	"153,023,864"	"153,408,613"	"153,849,760"	"154,650,803"	"155,022,499"	"155,421,581"	"155,801,163"
17/1/2023 16:37:02.28555	"152,298,692"	"152,674,346"	"153,024,027"	"153,408,613"	"153,849,576"	"154,650,836"	"155,022,485"	"155,421,510"	"155,801,156"
17/1/2023 16:37:02.78555	"152,298,491"	"152,674,222"	"153,023,919"	"153,408,613"	"153,849,656"	"154,650,875"	"155,022,478"	"155,421,456"	"155,801,155"
17/1/2023 16:37:03.28555	"152,298,745"	"152,674,295"	"153,023,930"	"153,408,815"	"153,849,600"	"154,650,881"	"155,022,499"	"155,421,547"	"155,801,193"
17/1/2023 16:37:03.78555	"152,298,605"	"152,674,544"	"153,023,969"	"153,408,815"	"153,849,821"	"154,650,872"	"155,022,493"	"155,421,469"	"155,801,090"
17/1/2023 16:37:04.28555	"152,298,430"	"152,674,297"	"153,023,870"	"153,408,815"	"153,849,613"	"154,650,655"	"155,022,207"	"155,421,231"	"155,801,003"
17/1/2023 16:37:04.78555	"152,298,623"	"152,674,345"	"153,023,892"	"153,408,815"	"153,849,439"	"154,650,713"	"155,022,333"	"155,421,330"	"155,801,003"
17/1/2023 16:37:05.28555	"152,298,520"	"152,674,069"	"153,023,796"	"153,408,815"	"153,849,491"	"154,650,458"	"155,021,992"	"155,421,032"	"155,800,734"
17/1/2023 16:37:05.78555	"152,298,372"	"152,673,996"	"153,023,567"	"153,408,815"	"153,849,241"	"154,650,421"	"155,022,073"	"155,420,841"	"155,800,680"
17/1/2023 16:37:06.28555	"152,298,244"	"152,673,983"	"153,023,527"	"153,408,815"	"153,849,211"	"154,650,347"	"155,021,990"	"155,420,933"	"155,800,735"
17/1/2023 16:37:06.78555	"152,298,418"	"152,674,188"	"153,023,758"	"153,408,815"	"153,849,466"	"154,650,712"	"155,022,265"	"155,421,282"	"155,801,025"
17/1/2023 16:37:07.28555	"152,298,864"	"152,674,460"	"153,023,883"	"153,408,815"	"153,849,798"	"154,650,942"	"155,022,577"	"155,421,566"	"155,801,304"
17/1/2023 16:37:07.78555	"152,298,567"	"152,674,156"	"153,023,815"	"153,408,815"	"153,849,484"	"154,650,608"	"155,022,283"	"155,421,230"	"155,800,982"
17/1/2023 16:37:08.28555	"152,298,307"	"152,673,929"	"153,023,492"	"153,408,815"	"153,849,125"	"154,650,363"	"155,022,035"	"155,421,047"	"155,800,755"
17/1/2023 16:37:08.78555	"152,298,470"	"152,674,268"	"153,023,901"	"153,408,815"	"153,850,000"	"154,650,817"	"155,022,387"	"155,421,507"	"155,801,210"
17/1/2023 16:37:09.28555	"152,298,525"	"152,674,381"	"153,023,950"	"153,408,815"	"153,849,684"	"154,650,941"	"155,022,530"	"155,421,496"	"155,801,293"
17/1/2023 16:37:09.78555	"152,298,647"	"152,674,220"	"153,023,776"	"153,408,815"	"153,849,515"	"154,650,725"	"155,022,268"	"155,421,216"	"155,800,996"
17/1/2023 16:37:10.28555	"152,298,150"	"152,673,831"	"153,023,384"	"153,408,815"	"153,849,372"	"154,650,362"	"155,022,014"	"155,420,868"	"155,800,653"
17/1/2023 16:37:10.78555	"152,298,240"	"152,674,016"	"153,023,544"	"153,408,815"	"153,849,129"	"154,650,271"	"155,022,037"	"155,421,048"	"155,800,715"
17/1/2023 16:37:11.28555	"152,298,538"	"152,674,285"	"153,024,062"	"153,408,815"	"153,849,773"	"154,650,932"	"155,022,451"	"155,421,632"	"155,801,292"
17/1/2023 16:37:11.78555	"152,298,674"	"152,674,346"	"153,023,995"	"153,408,815"	"153,849,545"	"154,650,920"	"155,022,494"	"155,421,483"	"155,801,178"
17/1/2023 16:37:12.28555	"152,298,579"	"152,674,370"	"153,023,782"	"153,408,815"	"153,849,735"	"154,650,821"	"155,022,515"	"155,421,479"	"155,801,230"
17/1/2023 16:37:12.78555	"152,298,501"	"152,674,329"	"153,024,017"	"153,408,815"	"153,849,619"	"154,650,842"	"155,022,460"	"155,421,475"	"155,801,118"
17/1/2023 16:37:13.28555	"152,298,518"	"152,674,347"	"153,023,986"	"153,408,815"	"153,849,874"	"154,650,963"	"155,022,457"	"155,421,437"	"155,801,172"
17/1/2023 16:37:13.78555	"152,298,386"	"152,674,309"	"153,023,808"	"153,408,815"	"153,849,422"	"154,650,898"	"155,022,437"	"155,421,388"	"155,801,170"
17/1/2023 16:37:14.28555	"152,298,322"	"152,674,138"	"153,023,667"	"153,408,815"	"153,849,589"	"154,650,700"	"155,022,175"	"155,421,222"	"155,800,983"
17/1/2023 16:37:14.78555	"152,298,646"	"152,674,418"	"153,023,907"	"153,408,815"	"153,849,760"	"154,650,964"	"155,022,529"	"155,421,527"	"155,801,264"
17/1/2023 16:37:15.28555	"152,298,536"	"152,674,492"	"153,024,013"	"153,408,815"	"153,849,978"	"154,650,992"	"155,022,575"	"155,421,534"	"155,801,257"
17/1/2023 16:37:15.78555	"152,298,614"	"152,674,381"	"153,024,147"	"153,408,815"	"153,850,063"	"154,650,983"	"155,022,517"	"155,421,511"	"155,801,213"
17/1/2023 16:37:16.28555	"152,298,549"	"152,674,373"	"153,024,024"	"153,408,783"	"153,849,770"	"154,650,944"	"155,022,516"	"155,421,536"	"155,801,202"
17/1/2023 16:37:16.78555	"152,298,546"	"152,674,421"	"153,023,855"	"153,408,783"	"153,849,721"	"154,650,910"	"155,022,552"	"155,421,484"	"155,801,201"
17/1/2023 16:37:17.28555	"152,298,529"	"152,674,268"	"153,023,905"	"153,408,783"	"153,849,702"	"154,650,934"	"155,022,542"	"155,421,491"	"155,801,252"
17/1/2023 16:37:17.78555	"152,298,550"	"152,674,429"	"153,024,029"	"153,408,783"	"153,849,690"	"154,651,019"	"155,022,528"	"155,421,555"	"155,801,245"
17/1/2023 16:37:18.28555	"152,298,659"	"152,674,376"	"153,024,034"	"153,408,730"	"153,849,745"	"154,650,871"	"155,022,525"	"155,421,486"	"155,801,269"
17/1/2023 16:37:18.78555	"152,298,554"	"152,674,488"	"153,024,039"	"153,408,730"	"153,849,724"	"154,650,910"	"155,022,544"	"155,421,541"	"155,801,233"
17/1/2023 16:37:19.28555	"152,298,587"	"152,674,306"	"153,024,045"	"153,408,730"	"153,849,913"	"154,650,933"	"155,022,496"	"155,421,513"	"155,801,193"
17/1/2023 16:37:19.78555	"152,298,710"	"152,674,299"	"153,024,004"	"153,408,730"	"153,849,743"	"154,650,913"	"155,022,563"	"155,421,571"	"155,801,315"
17/1/2023 16:37:20.28555	"152,298,631"	"152,674,519"	"153,024,039"	"153,408,730"	"153,849,907"	"154,650,973"	"155,022,542"	"155,421,604"	"155,801,244"
17/1/2023 16:37:20.78555	"152,298,673"	"152,674,401"	"153,023,931"	"153,408,730"	"153,849,688"	"154,650,837"	"155,022,532"	"155,421,564"	"155,801,313"
17/1/2023 16:37:21.28555	"152,298,645"	"152,674,394"	"153,024,131"	"153,408,730"	"153,849,732"	"154,650,895"	"155,022,535"	"155,421,546"	"155,801,251"
17/1/2023 16:37:21.78555	"152,298,711"	"152,674,346"	"153,024,017"	"153,408,730"	"153,849,811"	"154,650,918"	"155,022,573"	"155,421,592"	"155,801,254"
17/1/2023 16:37:22.28555	"152,298,601"	"152,674,297"	"153,023,897"	"153,408,730"	"153,849,698"	"154,650,874"	"155,022,553"	"155,421,566"	"155,801,250"
17/1/2023 16:37:22.78555	"152,298,535"	"152,674,404"	"153,024,041"	"153,408,669"	"153,849,942"	"154,650,904"	"155,022,661"	"155,421,608"	"155,801,300"
17/1/2023 16:37:23.28555	"152,298,463"	"152,674,350"	"153,024,055"	"153,408,669"	"153,850,241"	"154,651,021"	"155,022,600"	"155,421,464"	"155,801,225"
17/1/2023 16:37:23.78555	"152,298,659"	"152,674,413"	"153,024,163"	"153,408,669"	"153,849,833"	"154,650,954"	"155,022,555"	"155,421,598"	"155,801,333"
17/1/2023 16:37:24.28555	"152,298,430"	"152,674,122"	"153,023,719"	"153,408,669"	"153,849,118"	"154,650,245"	"155,022,028"	"155,420,825"	"155,799,633"
17/1/2023 16:37:24.78555	"152,234,530"	"152,610,120"	"152,963,978"	"153,356,238"	"153,806,131"	"154,629,853"	"155,022,028"	"155,420,793"	"155,808,489"
17/1/2023 16:37:25.28555	"152,271,112"	"152,640,545"	"152,987,722"	"153,356,238"	"153,811,577"	"154,621,378"	"155,022,028"	"155,409,006"	"155,797,378"
17/1/2023 16:37:25.78555	"152,291,056"	"152,661,490"	"153,010,317"	"153,356,238"	"153,835,068"	"154,633,840"	"155,000,944"	"155,399,218"	"155,787,051"
17/1/2023 16:37:26.28555	"152,277,611"	"152,650,578"	"152,998,261"	"153,356,238"	"153,824,344"	"154,632,313"	"155,007,901"	"155,414,415"	"155,799,765"
17/1/2023 16:37:26.78555	"152,293,488"	"152,663,321"	"153,010,378"	"153,390,023"	"153,830,149"	"154,630,886"	"155,006,108"	"155,408,989"	"155,793,274"
17/1/2023 16:37:27.28555	"152,293,848"	"152,666,178"	"153,012,474"	"153,390,023"	"153,833,050"	"154,635,005"	"155,008,829"	"155,411,620"	"155,795,005"
17/1/2023 16:37:27.78555	"152,286,582"	"152,662,270"	"153,011,461"	"153,390,023"	"153,837,084"	"154,638,110"	"155,007,195"	"155,403,673"	"155,780,359"
17/1/2023 16:37:28.28555	"152,296,909"	"152,668,825"	"153,015,972"	"153,390,023"	"153,825,653"	"154,632,245"	"155,010,886"	"155,414,203"	"155,795,304"
17/1/2023 16:37:28.78555	"152,300,111"	"152,672,815"	"153,019,283"	"153,397,169"	"153,834,982"	"154,634,198"	"155,007,533"	"155,410,500"	"155,794,645"
17/1/2023 16:37:29.28555	"152,299,495"	"152,671,808"	"153,018,071"	"153,396,383"	"153,834,288"	"154,633,342"	"155,006,916"	"155,409,992"	"155,794,066"
17/1/2023 16:37:29.78555	"152,299,255"	"152,671,439"	"153,017,785"	"153,396,049"	"153,833,972"	"154,632,668"	"155,005,951"	"155,408,813"	"155,792,961"
17/1/2023 16:37:30.28555	"152,298,586"	"152,670,688"	"153,016,812"	"153,395,362"	"153,833,311"	"154,632,605"	"155,006,266"	"155,409,258"	"155,793,457"
17/1/2023 16:37:30.78555	"152,298,372"	"152,670,498"	"153,016,630"	"153,395,254"	"153,833,151"	"154,632,365"	"155,006,095"	"155,409,070"	"155,793,202"
17/1/2023 16:37:31.28555	"152,298,451"	"152,670,325"	"153,016,550"	"153,395,087"	"153,833,071"	"154,632,310"	"155,005,912"	"155,408,996"	"155,793,183"
17/1/2023 16:37:31.78555	"152,294,460"	"152,665,236"	"153,009,533"	"153,395,087"	"153,820,374"	"154,618,364"	"154,993,210"	"155,397,152"	"155,783,150"
17/1/2023 16:37:32.28555	"152,274,079"	"152,644,221"	"152,989,397"	"153,367,664"	"153,804,524"	"154,608,538"	"154,985,161"	"155,391,824"	"155,778,745"
17/1/2023 16:37:32.78555	"152,271,764"	"152,642,020"	"152,987,087"	"153,365,437"	"153,803,606"	"154,595,163"	"154,962,090"	"155,354,820"	"155,732,895"
17/1/2023 16:37:33.28555	"152,267,493"	"152,634,441"	"152,978,023"	"153,365,437"	"153,802,492"	"154,617,081"	"154,995,514"	"155,405,709"	"155,792,173"
17/1/2023 16:37:33.78555	"152,266,814"	"152,635,798"	"152,984,506"	"153,363,503"	"153,808,852"	"154,615,513"	"154,994,483"	"155,405,223"	"155,792,947"
17/1/2023 16:37:34.28555	"152,277,334"	"152,648,651"	"152,993,223"	"153,363,503"	"153,809,481"	"154,615,967"	"154,993,278"	"155,402,403"	"155,790,310"
17/1/2023 16:37:34.78555	"152,295,051"	"152,667,213"	"153,013,922"	"153,363,503"	"153,834,912"	"154,635,840"	"155,009,370"	"155,411,279"	"155,792,663"
17/1/2023 16:37:35.28555	"152,292,831"	"152,661,214"	"153,005,387"	"153,383,020"	"153,824,818"	"154,630,330"	"155,003,796"	"155,405,744"	"155,788,224"
17/1/2023 16:37:35.78555	"152,269,396"	"152,643,423"	"152,992,924"	"153,383,020"	"153,821,298"	"154,629,593"	"155,007,255"	"155,412,161"	"155,792,982"
17/1/2023 16:37:36.28555	"152,301,872"	"152,670,765"	"153,019,590"	"153,406,023"	"153,845,505"	"154,646,173"	"155,017,658"	"155,414,423"	"155,790,297"
17/1/2023 16:37:36.78555	"152,289,911"	"152,665,494"	"153,015,404"	"153,399,796"	"153,838,867"	"154,638,358"	"155,010,537"	"155,412,807"	"155,795,231"
17/1/2023 16:37:37.28555	"152,289,193"	"152,664,654"	"153,014,654"	"153,399,051"	"153,838,103"	"154,637,748"	"155,010,211"	"155,412,415"	"155,794,932"
17/1/2023 16:37:37.78555	"152,288,669"	"152,664,150"	"153,014,212"	"153,398,619"	"153,837,773"	"154,637,747"	"155,010,068"	"155,412,339"	"155,794,647"
17/1/2023 16:37:38.28555	"152,288,462"	"152,664,020"	"153,013,840"	"153,398,465"	"153,837,760"	"154,637,566"	"155,010,016"	"155,412,200"	"155,794,594"
17/1/2023 16:37:38.78555	"152,288,296"	"152,663,999"	"153,013,862"	"153,398,133"	"153,837,440"	"154,637,556"	"155,009,882"	"155,412,127"	"155,794,609"
